dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
office,2021-03-31,2021-04-01,1,,vae_shared,10.0,1,2.3,1.9885,7.5309,1.9341947098652597,0.6172356217906327,0.7173043455312657,1.5332476213707138,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,11.0,1,1.8183,2.9679,14.2036,1.9341947098652597,0.6172356217906327,1.513521172700832,3.2351717264713185,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,12.0,1,0.0195,4.8258,2.148,1.9341947098652597,0.6172356217906327,0.6666667117051649,1.425009002576056,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,13.0,1,1.2805,0.0204,6.6913,1.9341947098652597,0.6172356217906327,0.6867768482565345,1.467994688115143,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,14.0,1,2.2361,4.3716,1.5242,1.9341947098652597,0.6172356217906327,2.581897393710594,5.518840171807468,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,1.0,,,1,,,,,,,,insufficient_volume,,,,
office,2021-03-31,2021-04-01,1,4.0,,,1,,,,,,,,insufficient_volume,,,,
office,2021-03-31,2021-04-01,1,16.0,persistence,0.0,1,2.0,0.2286,3.39,2.8409999999999993,0.8204481481481434,0.956716609412063,2.044994533834121,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,1.0,1,11.95,8.7575,21.626,2.8409999999999993,0.8204481481481434,1.8217915350492464,3.894103744316166,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,2.0,1,2.0,0.2286,3.39,2.8409999999999993,0.8204481481481434,0.956716609412063,2.044994533834121,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
