dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,6,49,2.5137,1.6806,0.8621,21.475960653021794,0.8023223463185862,12.898425669027132,0.6337669845237388,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,7,49,2.4286,2.2264,3.6514,21.475960653021794,0.8023223463185862,20.47957112673003,1.0062682353935746,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,8,49,1.7497,1.4667,3.6141,21.475960653021794,0.8023223463185862,17.314052336326924,0.8507297728148056,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,9,49,1.7054,2.9661,1.173,21.475960653021794,0.8023223463185862,13.590356651391135,0.6677651656540455,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,0,49,2.3629,0.8073,6.3056,126.75721,0.3460794217687073,18.85622554878232,0.9265047930808923,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,1,49,1.2986,0.2657,2.2285,126.75721,0.3460794217687073,14.239176932055766,0.6996450929665765,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,2,49,1.6531,0.5676,4.1611,126.75721,0.3460794217687073,16.623293928236045,0.8167892063795227,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,3,49,0.7619,0.685,4.3739,126.75721,0.3460794217687073,14.96591845504133,0.7353536976730213,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,4,49,0.698,0.3108,1.7323,126.75721,0.3460794217687073,9.814721917875763,0.4822485219082038,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,5,49,2.2986,0.353,2.5452,126.75721,0.3460794217687073,13.85202986404366,0.6806225365587489,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,6,49,2.5211,0.4836,2.9119,126.75721,0.3460794217687073,15.24147216656258,0.7488930899450953,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,7,49,0.7286,0.6882,2.1419,126.75721,0.3460794217687073,10.875558874971416,0.5343729793126678,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,8,49,2.9014,0.4852,3.5436,126.75721,0.3460794217687073,16.131856871032817,0.7926423383958734,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,persistence,9,49,2.5776,0.4555,4.2001,126.75721,0.3460794217687073,16.110204526450026,0.7915784456785586,ok,839,16.0,0.0009386649999783003,0.004738552000003437
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,0,49,2.4582,0.6068,2.3195,134.71997763980647,0.45149660411339243,22.12696039539481,1.0872130697422764,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,1,49,2.3914,1.0753,6.0675,134.71997763980647,0.45149660411339243,20.898010445793368,1.0268283434450358,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,2,49,2.7175,0.6333,4.8268,134.71997763980647,0.45149660411339243,31.794660587343166,1.562237646783764,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,3,49,1.7412,0.8479,3.8609,134.71997763980647,0.45149660411339243,24.05349340478732,1.1818736932383707,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,4,49,2.71,0.3288,4.3832,134.71997763980647,0.45149660411339243,31.764715150110444,1.5607662711335712,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,5,49,2.483,0.5105,3.0095,134.71997763980647,0.45149660411339243,23.54880340773843,1.157075639138091,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,6,49,2.8569,0.782,4.0659,134.71997763980647,0.45149660411339243,24.909925342965018,1.2239546650434856,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,7,49,2.2933,0.3785,3.0692,134.71997763980647,0.45149660411339243,24.352894099810754,1.1965848122941605,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,8,49,2.3611,0.9761,6.5183,134.71997763980647,0.45149660411339243,21.565092271847973,1.0596055558101403,ok,839,16.0,0.9932829900000115,0.006598535200004108
sample_df_home_dept92,2026-02-23,2026-02-25,2,16.0,vae_percell,9,49,2.4048,0.9449,3.2391,134.71997763980647,0.45149660411339243,13.43887856116455,0.6603222563465286,ok,839,16.0,0.9932829900000115,0.006598535200004108
