dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
boulder,2021-03-19,2021-03-21,2,4.0,persistence,5,19,2.3096,0.6781,1.9249,11.338150000000013,0.17040994152046787,8.644123406686967,1.264415430507312,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,6,19,4.414,0.5946,2.6812,11.338150000000013,0.17040994152046787,8.056782345325814,1.1785023695737897,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,7,19,4.2158,0.5864,2.2313,11.338150000000013,0.17040994152046787,10.40016674567803,1.5212799140409736,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,8,19,3.9456,0.4464,2.3648,11.338150000000013,0.17040994152046787,9.930931260248105,1.4526426953890266,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,9,19,3.5465,0.7912,3.5341,11.338150000000013,0.17040994152046787,8.026779800766075,1.174113760282711,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,0,19,2.8166,0.6903,2.0993,17.566313754267295,0.10023681685498198,10.817396972884904,1.5823100859316637,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,1,19,2.108,0.5968,6.5843,17.566313754267295,0.10023681685498198,25.051190147812953,3.6643520557520093,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,2,19,2.2059,0.6333,3.3966,17.566313754267295,0.10023681685498198,10.332909673138555,1.5114419147056246,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,3,19,2.2696,0.8896,2.8876,17.566313754267295,0.10023681685498198,7.248047352964183,1.0602050066807278,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,4,19,2.1985,0.88,6.2332,17.566313754267295,0.10023681685498198,9.086445333918615,1.3291158800185694,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,5,19,2.0916,0.406,2.6364,17.566313754267295,0.10023681685498198,14.907750686930989,2.180624814788016,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,6,19,3.4692,0.5766,2.8921,17.566313754267295,0.10023681685498198,8.602139800299089,1.258274296554491,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,7,19,3.0119,0.8207,1.8877,17.566313754267295,0.10023681685498198,8.758749293177782,1.2811822827138004,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,8,19,2.8753,0.6521,1.765,17.566313754267295,0.10023681685498198,13.49315214745589,1.9737050223308936,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,4.0,vae_percell,9,19,4.4164,0.4849,3.653,17.566313754267295,0.10023681685498198,7.735573231138097,1.1315176446583228,ok,60,4.0,0.22305553099999997,0.006154699900000083
boulder,2021-03-19,2021-03-21,2,16.0,persistence,0,19,1.7754,0.5117,1.6586,10.374889999999997,0.14127748538011706,6.087037592377402,0.8903788036998791,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,1,19,3.8746,0.4894,1.4102,10.374889999999997,0.14127748538011706,9.878214431851626,1.4449315640069422,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,2,19,3.5386,0.6078,1.5872,10.374889999999997,0.14127748538011706,10.96795630763367,1.6043330878147684,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,3,19,3.7123,0.568,2.104,10.374889999999997,0.14127748538011706,12.44328767480758,1.8201365485014898,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,4,19,2.436,0.5499,2.4936,10.374889999999997,0.14127748538011706,5.085970493049376,0.7439481446483928,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,5,19,0.914,0.5833,2.814,10.374889999999997,0.14127748538011706,10.372287662288219,1.5172019131184962,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,6,19,2.6096,0.8219,5.2705,10.374889999999997,0.14127748538011706,14.450921244596705,2.113802284749785,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,7,19,1.6228,0.8606,3.3064,10.374889999999997,0.14127748538011706,4.6652436079059365,0.6824065006231448,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,8,19,3.8947,0.6514,2.6007,10.374889999999997,0.14127748538011706,9.279944226090226,1.3574198471806518,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,persistence,9,19,1.9035,0.4705,2.328,10.374889999999997,0.14127748538011706,6.394781793314884,0.9353939542255507,ok,192,16.0,0.0008635899999944741,0.004683061800000133
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,0,19,2.7799,0.8128,4.2045,25.525504889643877,0.0962708761260962,10.155027706953344,1.48542230667,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,1,19,1.873,0.6342,3.0953,25.525504889643877,0.0962708761260962,15.008046246637296,2.195295504612495,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,2,19,2.0341,0.4858,2.0074,25.525504889643877,0.0962708761260962,8.37833806682686,1.225537794324819,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,3,19,2.8088,0.7334,1.5053,25.525504889643877,0.0962708761260962,6.890502453645189,1.007905280435682,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,4,19,1.9011,0.7632,5.2857,25.525504889643877,0.0962708761260962,5.2075949848525855,0.761738714834448,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,5,19,1.9844,0.5203,2.4727,25.525504889643877,0.0962708761260962,14.529811784783973,2.1253419645577654,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,6,19,4.2682,0.7659,5.0443,25.525504889643877,0.0962708761260962,14.988301046365763,2.1924072839419675,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,7,19,3.0415,1.1473,3.1157,25.525504889643877,0.0962708761260962,6.010054723454775,0.8791181676849893,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,8,19,1.997,0.4964,4.6142,25.525504889643877,0.0962708761260962,13.8538217278845,2.02646180996025,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-19,2021-03-21,2,16.0,vae_percell,9,19,4.8924,1.0269,2.8353,25.525504889643877,0.0962708761260962,10.679785743220831,1.5621810625463963,ok,192,16.0,0.29977035900000715,0.005696281199999475
boulder,2021-03-26,2021-03-27,1,,vae_shared,0,20,2.4423,0.3899,2.0562,26.7470001340541,0.08244269455557046,9.847869762936165,1.3679496823081212,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,1,20,1.2869,0.4209,3.0386,26.7470001340541,0.08244269455557046,6.591614698198746,0.9156292121404007,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,2,20,1.9094,0.4759,2.7994,26.7470001340541,0.08244269455557046,9.683227448232378,1.3450795177430723,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,3,20,1.8426,0.2239,2.5178,26.7470001340541,0.08244269455557046,6.134281096257558,0.8521018330681425,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,4,20,1.2631,0.5275,3.102,26.7470001340541,0.08244269455557046,6.668062038660243,0.926248373199089,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,5,20,2.1778,0.3703,2.5664,26.7470001340541,0.08244269455557046,5.734122486282083,0.7965165281680904,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,6,20,1.7228,0.4945,2.3566,26.7470001340541,0.08244269455557046,5.994903574276217,0.8327411549209912,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,7,20,2.6126,0.6244,3.4762,26.7470001340541,0.08244269455557046,9.006973960206683,1.2511423753586166,ok,21473,,23.367303571000008,0.012729545499999518
